product_id,license_number,license_year,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,dosage_form_group,preparation_type,route_raw,route_normalized,oral_liquid_inclusion_evidence,indication_raw,indication_normalized,therapeutic_class,legal_category,license_status,license_expiry_date,applicant,manufacturer,source_id,verified_at
oral_liquid_00035,衛署藥製字第040645號,1996,"""正和"" 嗽快爽液","THOKUSHON  LIQUID ""C.H.""",內服液劑,oral_solution,oral_solution,ready_to_use,一日3次。成人每次10ml，12歲以上，適用成人劑量;9歲以上未滿12歲，適用成人劑量之1/2，6歲以上未滿9歲，適用成人劑量之1/3，未滿6歲之兒童，請洽醫師診治，不宜自行使用。,oral,"TFDA dosage form=內服液劑; approved use=一日3次。成人每次10ml，12歲以上，適用成人劑量;9歲以上未滿12歲，適用成人劑量之1/2，6歲以上未滿9歲，適用成人劑量之1/3，未滿6歲之兒童，請洽醫師診治，不宜自行使用。; names=""正和"" 嗽快爽液 / THOKUSHON  LIQUID ""C.H."". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（咳嗽、鼻塞、喀痰）。,緩解感冒之各種症狀（咳嗽、鼻塞、喀痰）。,cough,製　劑,active,2026/06/21,正和製藥股份有限公司新營廠,正和製藥股份有限公司新營廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00036,衛署藥製字第040681號,1996,"""約克""咳舒寧液","COSUNIN SOLUTION ""Y.K.""",內服液劑,oral_solution,oral_solution,ready_to_use,一天3次。成人每次6ml，12歲以上適用成人劑量;6歲以上未滿12歲，每次3ml;3歲以上未滿6歲，每次1.5ml;3歲以下之嬰幼兒，請洽醫師診治。,oral,"TFDA dosage form=內服液劑; approved use=一天3次。成人每次6ml，12歲以上適用成人劑量;6歲以上未滿12歲，每次3ml;3歲以上未滿6歲，每次1.5ml;3歲以下之嬰幼兒，請洽醫師診治。; names=""約克""咳舒寧液 / COSUNIN SOLUTION ""Y.K."". Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、祛痰。,鎮咳、祛痰。,cough,製　劑,active,2026/12/12,約克製藥股份有限公司,約克製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00037,衛署藥製字第040766號,1996,明舒咳林糖漿,PSEUDOCHRINE SYRUP,糖漿劑,syrup,syrup,ready_to_use,成人及14歲以上每次10毫升、12-14歲每次6.5毫升、未滿12歲請洽醫師診治，每天三次，飯後服用。(附量杯一個),oral,"TFDA dosage form=糖漿劑; approved use=成人及14歲以上每次10毫升、12-14歲每次6.5毫升、未滿12歲請洽醫師診治，每天三次，飯後服用。(附量杯一個); names=明舒咳林糖漿 / PSEUDOCHRINE SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰（支氣管炎、咽喉炎等所引起之咳嗽及喀痰）,鎮咳、袪痰（支氣管炎、咽喉炎等所引起之咳嗽及喀痰）,antihistamine; cough; expectorant_mucolytic,製　劑,active,2030/12/28,美西製藥有限公司,美西製藥有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00038,衛署藥製字第040832號,1997,"""長安""中樂感冒液","CHUNGYO SOLUTION ""C.A.""",內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""長安""中樂感冒液 / CHUNGYO SOLUTION ""C.A."". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（發燒、頭痛、咽喉痛、關節痛、肌肉痛、流鼻水、鼻塞、打噴啑）。,緩解感冒之各種症狀（發燒、頭痛、咽喉痛、關節痛、肌肉痛、流鼻水、鼻塞、打噴啑）。,antipyretic_analgesic; antihistamine,製　劑,active,2028/05/11,長安化學工業股份有限公司,長安化學工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00039,衛署藥製字第040833號,1997,"""晟德""息咳寧糖漿","SECORINE SYRUP ""CENTER""",糖漿劑,syrup,syrup,ready_to_use,一天3次。成人每次20毫升，12歲以上，適用成人劑量；9歲以上未滿12歲，適用成人劑量之1/2 (10毫升)；6歲以上未滿9歲，適用成人劑量之1/3 (6.7毫升)；未滿6歲之兒童，請洽醫師診治，不宜自行使用。,oral,"TFDA dosage form=糖漿劑; approved use=一天3次。成人每次20毫升，12歲以上，適用成人劑量；9歲以上未滿12歲，適用成人劑量之1/2 (10毫升)；6歲以上未滿9歲，適用成人劑量之1/3 (6.7毫升)；未滿6歲之兒童，請洽醫師診治，不宜自行使用。; names=""晟德""息咳寧糖漿 / SECORINE SYRUP ""CENTER"". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咳嗽、喀痰）,緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咳嗽、喀痰）,antihistamine,製　劑,active,2029/05/25,晟德大藥廠股份有限公司新竹廠,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00040,衛署藥製字第040834號,1997,"""晟德"" 抗敏液","ORNADIN SOLUTION ""CENTER""",內服液劑,oral_solution,oral_solution,ready_to_use,一日4次，每次間隔4小時以上服用。成人及12歲以上：每次10mL；6~2歲：每次5mL；3~6歲：每次2.5mL；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,"TFDA dosage form=內服液劑; approved use=一日4次，每次間隔4小時以上服用。成人及12歲以上：每次10mL；6~2歲：每次5mL；3~6歲：每次2.5mL；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=""晟德"" 抗敏液 / ORNADIN SOLUTION ""CENTER"". Inclusion uses dosage form and approved oral route, not indication alone.",緩解過敏性鼻炎、枯草熱所引起之相關症狀（流鼻水、鼻塞、打噴嚏、眼睛及喉部搔癢）。,緩解過敏性鼻炎、枯草熱所引起之相關症狀（流鼻水、鼻塞、打噴嚏、眼睛及喉部搔癢）。,antihistamine,製　劑,active,2029/05/25,晟德大藥廠股份有限公司新竹廠,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00041,衛署藥製字第041006號,1997,"""德山""清感爽液","CHING KAN SHUANG SOLUTION ""D.S""",內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""德山""清感爽液 / CHING KAN SHUANG SOLUTION ""D.S"". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（鼻塞、流鼻水、打噴嚏、咽喉痛、發燒、頭痛，關節痛，肌肉痛）。,緩解感冒之各種症狀（鼻塞、流鼻水、打噴嚏、咽喉痛、發燒、頭痛，關節痛，肌肉痛）。,antipyretic_analgesic; antihistamine,製　劑,active,2027/04/02,德山製藥股份有限公司,臺灣派頓化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00042,衛署藥製字第049713號,2008,“晟德”釋癲停內服液劑,Remaltin Oral Solution “Center”,內服液劑,oral_solution,oral_solution,ready_to_use,詳見仿單。,oral,"TFDA dosage form=內服液劑; approved use=詳見仿單。; names=“晟德”釋癲停內服液劑 / Remaltin Oral Solution “Center”. Inclusion uses dosage form and approved oral route, not indication alone.",治療成人及三歲以上兒童局部癲癇發作之輔助療法。治療成人帶狀&#30129;疹後神經痛。,治療成人及三歲以上兒童局部癲癇發作之輔助療法。治療成人帶狀&#30129;疹後神經痛。,neurologic,製　劑,active,2028/10/15,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00043,衛署藥製字第049716號,2008,抗暈糖漿,Conwi Syrup,糖漿劑,syrup,syrup,ready_to_use,詳見仿單。,oral,"TFDA dosage form=糖漿劑; approved use=詳見仿單。; names=抗暈糖漿 / Conwi Syrup. Inclusion uses dosage form and approved oral route, not indication alone.",預防或緩解動暈症(暈車、 暈船、暈機)引起之頭暈、噁心、嘔吐、頭痛等症狀。,預防或緩解動暈症(暈車、 暈船、暈機)引起之頭暈、噁心、嘔吐、頭痛等症狀。,other,製　劑,active,2028/10/16,太田藥品股份有限公司,台灣陽生製藥工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00044,衛署藥製字第049758號,2008,“管制藥品廠”硫酸嗎啡口服液 2 毫克/毫升,“PPCD”Morphine Sulfate Oral Solution 2mg/mL,口服液劑,oral_solution,oral_solution,ready_to_use,詳細用法用量請參見仿單。,oral,"TFDA dosage form=口服液劑; approved use=詳細用法用量請參見仿單。; names=“管制藥品廠”硫酸嗎啡口服液 2 毫克/毫升 / “PPCD”Morphine Sulfate Oral Solution 2mg/mL. Inclusion uses dosage form and approved oral route, not indication alone.",緩解嚴重及頑固性疼痛,緩解嚴重及頑固性疼痛,other,製　劑,active,2028/11/03,衛生福利部食品藥物管理署管制藥品製藥工廠,衛生福利部食品藥物管理署管制藥品製藥工廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00045,衛署藥製字第049844號,2008,“晟德”必達米瑞液 1.5 毫克/毫升,Butamirate Liquid 1.5 mg/ml“Center”,內服液劑,oral_solution,oral_solution,ready_to_use,詳見仿單。,oral,"TFDA dosage form=內服液劑; approved use=詳見仿單。; names=“晟德”必達米瑞液 1.5 毫克/毫升 / Butamirate Liquid 1.5 mg/ml“Center”. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳(感冒、支氣管炎所引起之咳嗽)。,鎮咳(感冒、支氣管炎所引起之咳嗽)。,other,製　劑,active,2028/12/08,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00046,衛署藥製字第055252號,2010,樂閒 內服液劑 100 毫克/毫升,Levim Oral Solution 100 mg/ml,內服液劑,oral_solution,oral_solution,ready_to_use,詳見仿單,oral,"TFDA dosage form=內服液劑; approved use=詳見仿單; names=樂閒 內服液劑 100 毫克/毫升 / Levim Oral Solution 100 mg/ml. Inclusion uses dosage form and approved oral route, not indication alone.","16歲以上病人之局部癲癇發作(併有或不併有次發性全身發作)之單獨治療。
4歲以上孩童或成人病人之局部癲癇發作(併有或不併有次發性全身發作)，12歲以上青少年與成人病人之肌抽躍性癲癇發作，以及12歲以上青少年與成⼈患有體質性泛發性癲癇的原發性泛發性強直陣攣發作之輔助治療。",16歲以上病人之局部癲癇發作(併有或不併有次發性全身發作)之單獨治療。 4歲以上孩童或成人病人之局部癲癇發作(併有或不併有次發性全身發作)，12歲以上青少年與成人病人之肌抽躍性癲癇發作，以及12歲以上青少年與成⼈患有體質性泛發性癲癇的原發性泛發性強直陣攣發作之輔助治療。,neurologic,製　劑,active,2030/08/10,健喬信元醫藥生技股份有限公司,健康化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00047,內衛成製字第000894號,1970,艾羅補腦汁,PHOSTOSE BRAIN TONIC,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=艾羅補腦汁 / PHOSTOSE BRAIN TONIC. Inclusion uses dosage form and approved oral route, not indication alone.",精力疲乏、頭暈目眩、腰酸背痛,精力疲乏、頭暈目眩、腰酸背痛,other,製　劑,active,2031/05/19,恆信藥品有限公司,健康化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00048,內衛成製字第001341號,1970,"""明通""申藥","SENYAU ""MIN TONG""",糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=""明通""申藥 / SENYAU ""MIN TONG"". Inclusion uses dosage form and approved oral route, not indication alone.",中暑引起之眩暈、嘔吐,中暑引起之眩暈、嘔吐,other,製　劑,active,2029/05/25,明通化學製藥股份有限公司第二廠,明通化學製藥股份有限公司第二廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00049,內衛成製字第003098號,1970,艾羅療肺藥,THIROCODIN COUGH REMEDY,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=艾羅療肺藥 / THIROCODIN COUGH REMEDY. Inclusion uses dosage form and approved oral route, not indication alone.",傷風咳嗽、氣管炎、痰滯不化、痰中帶血、胸悶氣喘、喉啞失音、老年喘咳,傷風咳嗽、氣管炎、痰滯不化、痰中帶血、胸悶氣喘、喉啞失音、老年喘咳,other,製　劑,active,2031/05/19,恆信藥品有限公司,臺灣派頓化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00050,內衛藥製字第000056號,1969,安嗽平糖漿,ASPIN-N SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=安嗽平糖漿 / ASPIN-N SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、喀痰、咳嗽）。,緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、喀痰、咳嗽）。,antihistamine; cough; expectorant_mucolytic,製　劑,active,2029/06/30,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00051,內衛藥製字第000996號,1969,益朗口服液,ILON ORAL LIQUID,口服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=口服液劑; approved use=; names=益朗口服液 / ILON ORAL LIQUID. Inclusion uses dosage form and approved oral route, not indication alone.",消除疲勞、增進食慾、營養補給、促進胃液分泌機能,消除疲勞、增進食慾、營養補給、促進胃液分泌機能,vitamin_or_mineral_drug; gastrointestinal,製　劑,active,2029/05/24,健康化學製藥股份有限公司,健康化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00052,內衛藥製字第001077號,1969,胖力達液,PANLYTA SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,限成人使用，每次2毫升，一日1-2次，餐前或餐後服用。,oral,"TFDA dosage form=內服液劑; approved use=限成人使用，每次2毫升，一日1-2次，餐前或餐後服用。; names=胖力達液 / PANLYTA SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",營養補給、增進食慾、消除疲勞,營養補給、增進食慾、消除疲勞,vitamin_or_mineral_drug,製　劑,active,2028/05/25,保力達股份有限公司,詮達股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00053,內衛藥製字第001204號,1969,咳星糖漿,COUSIN SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=咳星糖漿 / COUSIN SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰（因感冒、支氣管炎及其他呼吸器疾病所引起之咳嗽及喀痰）,鎮咳、袪痰（因感冒、支氣管炎及其他呼吸器疾病所引起之咳嗽及喀痰）,antihistamine; cough,製　劑,active,2028/05/25,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00054,內衛藥製字第001450號,1969,小華糖漿,SHAW HWA SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=小華糖漿 / SHAW HWA SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",感冒諸症狀（鼻塞、流鼻水、打噴嚏、咽喉痛、喉咳、喀痰、惡寒、發熱、頭痛、關節痛、肌肉痛）之緩解,感冒諸症狀（鼻塞、流鼻水、打噴嚏、咽喉痛、喉咳、喀痰、惡寒、發熱、頭痛、關節痛、肌肉痛）之緩解,antipyretic_analgesic; antihistamine; cough,製　劑,active,2030/09/30,理想藥品股份有限公司,健康化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00055,內衛藥製字第001576號,1970,維士達口服液,VESTA ORAL LIQUID,口服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=口服液劑; approved use=; names=維士達口服液 / VESTA ORAL LIQUID. Inclusion uses dosage form and approved oral route, not indication alone.",消除疲勞、病中病後之恢復促進、營養補助,消除疲勞、病中病後之恢復促進、營養補助,other,製　劑,active,2028/12/31,平廷實業有限公司,明大化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00056,內衛藥製字第001620號,1970,祝可定口服液,JICOTIN ORAL LIQUID,口服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=口服液劑; approved use=; names=祝可定口服液 / JICOTIN ORAL LIQUID. Inclusion uses dosage form and approved oral route, not indication alone.",病後恢復期、妊產授乳婦之營養補給、消除疲勞、維護肝臟正常功能,病後恢復期、妊產授乳婦之營養補給、消除疲勞、維護肝臟正常功能,other,製　劑,active,2029/12/31,平廷實業有限公司,明大化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
