review_id,license_number,chinese_name,english_name,dosage_form_raw,route_raw,review_type,reason,recommended_action,source_id,verified_at,review_reason,use_text_type,name_features,derived_preparation_type,decision,dosage_form_group,preparation_type,resolution_rule_id,confidence,official_evidence,resolved_at
review_00515,衛署藥製字第050209號,“永勝”伊普痛口服懸液 20 毫克/毫升,Iepain suspension 20mg/ml“EVEREST”,懸液劑,詳見仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,TFDA dosage form=懸液劑; approved use=詳見仿單。; names=“永勝”伊普痛口服懸液 20 毫克/毫升 Iepain suspension 20mg/ml“EVEREST”.,2026-07-14T17:31:47+08:00
review_00517,衛署藥製字第050216號,亞東氣體醫用液態氧氣-北區,ALFE Medical Liquid Oxygen-NR,醫用氣體(液態),詳如仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳如仿單。; names=亞東氣體醫用液態氧氣-北區 ALFE Medical Liquid Oxygen-NR.,2026-07-14T17:31:47+08:00
review_00521,衛署藥製字第050244號,遠榮樹林醫用液態氧氣,YRIG-SL MEDICAL LIQUID OXYGEN,醫用氣體(液態),詳見仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單。; names=遠榮樹林醫用液態氧氣 YRIG-SL MEDICAL LIQUID OXYGEN.,2026-07-14T17:31:47+08:00
review_00522,衛署藥製字第050245號,亞東氣體高雄廠醫用液態氧氣,ALFE KHH Medical Liquid Oxygen,醫用氣體(液態),詳見仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單。; names=亞東氣體高雄廠醫用液態氧氣 ALFE KHH Medical Liquid Oxygen.,2026-07-14T17:31:47+08:00
review_00523,衛署藥製字第050248號,眼樂點眼液,Eyela eye drops,眼用液劑,內容詳如仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=眼用液劑; approved use=內容詳如仿單。; names=眼樂點眼液 Eyela eye drops.,2026-07-14T17:31:47+08:00
review_00531,衛署藥製字第050421號,南亞醫用液態氧氣,NAN YA Medical liquid OXYGEN,醫用氣體(液態),詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=醫用氣體(液態); approved use=詳見仿單; names=南亞醫用液態氧氣 NAN YA Medical liquid OXYGEN.,2026-07-14T17:31:47+08:00
review_00558,衛署藥輸字第024644號,大正明涼點眼液,Iris 40,點眼液劑,一天3至6次，每次1至2滴。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=一天3至6次，每次1至2滴。; names=大正明涼點眼液 Iris 40.,2026-07-14T17:31:47+08:00
review_00563,衛署藥輸字第024723號,3M 快速乾式刷手液,3M Avagard,乳劑,外科刷手用途：使用前請清潔雙手及指甲並使其乾燥。建議於每天第一次使用時，以nail stick清潔指甲縫隙。按壓一次刷手液(約2ml)到左手的手掌心。將右手的指尖浸入左手刷手液中，並確保指縫完全接觸到液體。以右手將左手掌中剩餘刷手液均勻塗抹於左手掌及手臂，並往上延展直到超過手肘。再按壓一次到右手的手掌心，並重複上述步驟，將右手掌手臂塗抹均勻直到超過手肘。按壓第三次到任一手掌心，再將雙手的手腕部位均勻塗抹一遍。待乾燥後再穿戴手套。一般醫護人員之手部殺菌：使用前請清潔雙手及指甲並使其乾燥。按壓一次(約2ml)到一手的手掌心。均勻塗抹於雙手，手腕，特別注意手指間的空隙及指甲縫隙。等待期自然乾燥，不需擦乾。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",volume_dosing_without_route_word,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=乳劑; approved use=外科刷手用途：使用前請清潔雙手及指甲並使其乾燥。建議於每天第一次使用時，以nail stick清潔指甲縫隙。按壓一次刷手液(約2ml)到左手的手掌心。將右手的指尖浸入左手刷手液中，並確保指縫完全接觸到液體。以右手將左手掌中剩餘刷手液均勻塗抹於左手掌及手臂，並往上延展直到超過手肘。再按壓一次到右手的手掌心，並重複上述步驟，將右手掌手臂塗抹均勻直到超過手肘。按壓第三次到任一手掌心，再將雙手的手腕部位均勻塗抹一遍。待乾燥後再穿戴手套。一般醫護人員之手部殺菌：使用前請清潔雙手及指甲並使其乾燥。按壓一次(約2ml)到一手的手掌心。均勻塗抹於雙手，手腕，特別注意手指間的空隙及指甲縫隙。等待期自然乾燥，不需擦乾。; names=3M 快速乾式刷手液 3M Avagard.,2026-07-14T17:31:47+08:00
review_00568,衛署藥輸字第025301號,“佐藤”視敏寧點眼液,NOARL AG,點眼液劑,一天3至6次，每次1至2滴。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=一天3至6次，每次1至2滴。; names=“佐藤”視敏寧點眼液 NOARL AG.,2026-07-14T17:31:47+08:00
review_00635,衛部藥製字第062141號,樂敦乾眼保濕人工淚液,Rohto Dry Eye Relief Artificial Tears,點眼液劑,詳如仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=詳如仿單; names=樂敦乾眼保濕人工淚液 Rohto Dry Eye Relief Artificial Tears.,2026-07-14T17:31:47+08:00
review_00649,衛部藥製字第R00046號,“新吉美碩”碘-131碘化鈉口服液,“GMS” I-131 Sodium Iodide Oral Solution,溶液劑,詳如仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_solution,ready_to_use,MR-A02,high,TFDA dosage form=溶液劑; approved use=詳如仿單; names=“新吉美碩”碘-131碘化鈉口服液 “GMS” I-131 Sodium Iodide Oral Solution.,2026-07-14T17:31:47+08:00
review_00660,衛部藥輸字第028993號,止癲速10毫克口頰黏膜吸收溶液劑,SeizuEase 10 mg oromucosal solution,溶液劑,詳如仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=溶液劑; approved use=詳如仿單; names=止癲速10毫克口頰黏膜吸收溶液劑 SeizuEase 10 mg oromucosal solution.,2026-07-14T17:31:47+08:00
review_00670,衛部藥輸字第029024號,易潔通濃縮口服液,Izinova concentrate for oral solution,溶液劑,詳如仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,explicit_oral_liquid_name;generic_liquid_name,ready_to_use,auto_include,oral_solution,ready_to_use,MR-A02,high,TFDA dosage form=溶液劑; approved use=詳如仿單; names=易潔通濃縮口服液 Izinova concentrate for oral solution.,2026-07-14T17:31:47+08:00
review_00703,衛署藥製字第018098號,施黴素口服懸浮液用粉,"SUPERCILLIN POWDER FOR ORAL SUSPENSION ""VPP""",懸液用粉劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_suspension,requires_reconstitution,MR-A03,high,"TFDA dosage form=懸液用粉劑; approved use=; names=施黴素口服懸浮液用粉 SUPERCILLIN POWDER FOR ORAL SUSPENSION ""VPP"".",2026-07-14T17:31:47+08:00
review_00742,衛署藥製字第022198號,"""杏輝""見大黴素點眼液","GENTAMICIN EYE DROPS ""SINPHAR""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=""杏輝""見大黴素點眼液 GENTAMICIN EYE DROPS ""SINPHAR"".",2026-07-14T17:31:47+08:00
review_00748,衛署藥製字第022284號,"""人人""每非那懸浮液１６１/４公絲","MEFENA SUSPENSION  161/4MG (MEFENAMIC ACID) ""GCPC""",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=; names=""人人""每非那懸浮液１６１/４公絲 MEFENA SUSPENSION  161/4MG (MEFENAMIC ACID) ""GCPC"".",2026-07-14T17:31:47+08:00
review_00811,衛署藥製字第035937號,喜胃康懸液,SIWECON SUSPENSION,懸液劑,一天3次，或需要時服用。成人每次10ml，12歲以上適用成人劑量；6歲以上未滿12歲，每次5ml；3歲以上未滿6歲，每次2.5ml；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,TFDA dosage form=懸液劑; approved use=一天3次，或需要時服用。成人每次10ml，12歲以上適用成人劑量；6歲以上未滿12歲，每次5ml；3歲以上未滿6歲，每次2.5ml；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=喜胃康懸液 SIWECON SUSPENSION.,2026-07-14T17:31:47+08:00
review_00814,衛署藥製字第049530號,舒眼康眼用懸浮液,Fluzocon Eye Drops,點眼懸液劑,依仿單內容,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼懸液劑; approved use=依仿單內容; names=舒眼康眼用懸浮液 Fluzocon Eye Drops.,2026-07-14T17:31:47+08:00
