product_id,class_id,classification_evidence,source_id
oral_liquid_00054,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;POTASSIUM GUAIACOLSULFONATE;;THIAMINE MONONITRATE;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;RIBOFLAVIN (VIT B2);;DL-METHYLEPHEDRINE HCL;;ETHENZAMIDE (ETHOXYBENZAMIDE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00054,cough,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;POTASSIUM GUAIACOLSULFONATE;;THIAMINE MONONITRATE;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;RIBOFLAVIN (VIT B2);;DL-METHYLEPHEDRINE HCL;;ETHENZAMIDE (ETHOXYBENZAMIDE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00055,other,Multi-signal pharmacologic rule uses TFDA active summary (TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;ASCORBIC ACID (VIT C);;THIAMINE HYDROCHLORIDE;;RIBOFLAVIN PHOSPHATE SODIUM); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00056,other,Multi-signal pharmacologic rule uses TFDA active summary (MALIC ACID DL-;;PYRIDOXINE HCL;;RIBOFLAVIN(5-PHOSPHATE SODIUM);;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;ASCORBIC ACID (VIT C);;THIAMINE MONONITRATE;;INOSITOL (MESO-INOSITOL);;NIACINAMIDE (NICOTINAMIDE);;SODIUM PANTOTHENATE;;THIOCTIC ACID AMIDE (THIOCTAMIDE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00057,other,Multi-signal pharmacologic rule uses TFDA active summary (TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;NIACINAMIDE (NICOTINAMIDE);;PANTHENOL D- (EQ TO D-PANTHENOL);;RIBOFLAVIN (VIT B2);;PYRIDOXINE HCL;;THIAMINE MONONITRATE;;ASPARTATE POTASSIUM MAGNESIUM); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00058,other,Multi-signal pharmacologic rule uses TFDA active summary (PYRIDOXINE HCL;;THIAMINE MONONITRATE;;RIBOFLAVIN PHOSPHATE;;ASCORBIC ACID (VIT C)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00059,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;AMMONIUM CHLORIDE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00059,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;AMMONIUM CHLORIDE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00060,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00061,other,Multi-signal pharmacologic rule uses TFDA active summary (PIPERAZINE CITRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00062,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (THIAMINE HYDROCHLORIDE;;PANTHENOL D- (EQ TO D-PANTHENOL);;PYRIDOXINE HCL;;PANTOTHENATE CALCIUM;;CYANOCOBALAMIN (VIT B12);;FOLIC ACID;;INOSITOL (MESO-INOSITOL);;NIACINAMIDE (NICOTINAMIDE);;RIBOFLAVIN (VIT B2);;AMINO ACID;;LIVER CONC.); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00063,other,Multi-signal pharmacologic rule uses TFDA active summary (CARDAMON;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;GLYCYRRHIZA EXTRACT;;POTASSIUM GUAIACOLSULFONATE;;SQUILL (SCILLAE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00064,neurologic,Multi-signal pharmacologic rule uses TFDA active summary (SODIUM VALPROATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00065,neurologic,Multi-signal pharmacologic rule uses TFDA active summary (LEVETIRACETAM); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00066,other,Multi-signal pharmacologic rule uses TFDA active summary (Larotrectinib); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00067,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (RIBOFLAVIN (VIT B2);;ASCORBIC ACID (VIT C);;THIAMINE (VITAMIN B1);;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;SODIUM PANTOTHENATE;;INOSITOL (MESO-INOSITOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00068,cough,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE;;DEXTROMETHORPHAN HBR;;POTASSIUM CRESOLSULFONATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00069,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;AMMONIUM CHLORIDE;;PHENYLEPHRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00069,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;AMMONIUM CHLORIDE;;PHENYLEPHRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00070,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CARBETAPENTANE CITRATE (eq to Pentoxyverine Citrate);;CAFFEINE ANHYDROUS;;SENEGA;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00070,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CARBETAPENTANE CITRATE (eq to Pentoxyverine Citrate);;CAFFEINE ANHYDROUS;;SENEGA;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00071,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00071,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00071,cough,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00071,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00072,cough,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CODEINE PHOSPHATE;;PYRILAMINE MALEATE (MEPYRAMINE MALEATE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00073,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00073,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00073,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00074,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (PLATYCODON EXTRACT;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00074,cough,Multi-signal pharmacologic rule uses TFDA active summary (PLATYCODON EXTRACT;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00075,other,Multi-signal pharmacologic rule uses TFDA active summary (MALIC ACID DL-;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;NIACINAMIDE (NICOTINAMIDE);;SORBITOL;;RIBOFLAVIN PHOSPHATE SODIUM;;CITRIC ACID;;PANTHENOL D- (EQ TO D-PANTHENOL);;SUCROSE (SUGAR REFINED);;THIAMINE MONONITRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00076,other,Multi-signal pharmacologic rule uses TFDA active summary (HALOPERIDOL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00077,cough,Multi-signal pharmacologic rule uses TFDA active summary (CARBINOXAMINE MALEATE;;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;PLATYCODON EXTRACT;;GLYCYRRHIZA EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00078,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (POLYGALA FLUIDEXTRACT;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00078,cough,Multi-signal pharmacologic rule uses TFDA active summary (POLYGALA FLUIDEXTRACT;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00079,other,Multi-signal pharmacologic rule uses TFDA active summary (GINKGO BILOBA EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00080,other,Multi-signal pharmacologic rule uses TFDA active summary (RIBOFLAVIN(5-PHOSPHATE SODIUM);;INOSITOL L-;;BEZOAR BOVIS EXTRACT;;GINSENG EXTRACT;;PYRIDOXINE HCL;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;THIAMINE NITRATE;;NIACINAMIDE (NICOTINAMIDE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00081,cough,Multi-signal pharmacologic rule uses TFDA active summary (PSEUDOEPHEDRINE HCL;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CODEINE PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00082,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (BROMHEXINE HCL;;DOXYLAMINE SUCCINATE;;METAPROTERENOL SULFATE (ORCIPRENALINE SULFATE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00083,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;CAFFEINE (ANHYDROUS);;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00083,cough,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;CAFFEINE (ANHYDROUS);;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00083,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;CAFFEINE (ANHYDROUS);;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00084,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00084,cough,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00084,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (PHENYLEPHRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00085,bronchodilator,Multi-signal pharmacologic rule uses TFDA active summary (THEOPHYLLINE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00086,antibiotic,Multi-signal pharmacologic rule uses TFDA active summary (CLAVULANIC ACID;;AMOXICILLIN); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00087,cough,Multi-signal pharmacologic rule uses TFDA active summary (PYRILAMINE MALEATE (MEPYRAMINE MALEATE);;CODEINE PHOSPHATE;;PHENYLEPHRINE HCL;;POTASSIUM GUAIACOLSULFONATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00088,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (LORATADINE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00089,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (CHOLECALCIFEROL ( EQ TO VIT D3) ( EQ TO VITAMIN D3);;VITAMIN A;;TRICALCIUM PHOSPHATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00090,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CARBETAPENTANE CITRATE (eq to Pentoxyverine Citrate);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00090,cough,Multi-signal pharmacologic rule uses TFDA active summary (CARBETAPENTANE CITRATE (eq to Pentoxyverine Citrate);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00090,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CARBETAPENTANE CITRATE (eq to Pentoxyverine Citrate);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CODEINE PHOSPHATE;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00091,other,Multi-signal pharmacologic rule uses TFDA active summary (FENOTEROL HYDROBROMIDE;;FENOTEROL HYDROBROMIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00092,gastrointestinal,Multi-signal pharmacologic rule uses TFDA active summary (SODIUM PHOSPHATE MONOBASIC ANHYDROUS;;SODIUM PHOSPHATE DIBASIC ANHYDROUS (EQ TO DISODIUM HYDROGEN PHOSPHATE ANHYDROUS)(EQ TO DIBASIC SODIUM PHOSPHATE ANHYDROUS)(DISODIUM PHOSPHATE ANHYDROUS)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00093,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (LEVOCETIRIZINE DIHYDROCHLORIDE (EQ TO LEVOCETIRIZINE 2HCL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00094,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (TRICALCIUM PHOSPHATE;;VITAMIN A;;CHOLECALCIFEROL ( EQ TO VIT D3) ( EQ TO VITAMIN D3)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00095,other,Multi-signal pharmacologic rule uses TFDA active summary (RISPERIDONE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00096,other,Multi-signal pharmacologic rule uses TFDA active summary (THIAMINE HYDROCHLORIDE;;NIACINAMIDE (NICOTINAMIDE);;RIBOFLAVIN (VIT B2);;ASCORBIC ACID (VIT C);;PYRIDOXINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00097,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00097,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00097,cough,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00098,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00099,laxative,Multi-signal pharmacologic rule uses TFDA active summary (LACTULOSE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00100,other,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM CRESOLSULFONATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00101,other,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM IODIDE;;IODINE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00102,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GLYCYRRHIZA EXTRACT;;CHLORPHENIRAMINE MALEATE;;POTASSIUM GUAIACOLSULFONATE;;DL-METHYLEPHEDRINE HCL;;PLATYCODON EXTRACT); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00103,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00104,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;DEXTROMETHORPHAN HBR;;PHENYLEPHRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00104,cough,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;DEXTROMETHORPHAN HBR;;PHENYLEPHRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00105,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (PLATYCODON EXTRACT;;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00105,cough,Multi-signal pharmacologic rule uses TFDA active summary (PLATYCODON EXTRACT;;CODEINE PHOSPHATE;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00106,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;POTASSIUM GUAIACOLSULFONATE;;CAFFEINE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00106,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;POTASSIUM GUAIACOLSULFONATE;;CAFFEINE;;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00107,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00108,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
