product_id,license_number,license_year,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,application_site,action_scope,suppository_inclusion_evidence,indication_raw,indication_normalized,therapeutic_class,license_status,license_expiry_date,applicant,manufacturer,source_id,verified_at,processing_status
supp_0117,衛部藥製字第059757號,2017,"""一成""婦樂淨陰道錠100毫克","Isoconazole Nitrate Vaginal Tablets 100mg ""SUC""",陰道錠,vaginal_tablet,請詳見仿單,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=請詳見仿單; product names=""一成""婦樂淨陰道錠100毫克 / Isoconazole Nitrate Vaginal Tablets 100mg ""SUC"". Inclusion determined from dosage form and route/name signals, not indication alone.",陰道黴菌感染，包括與革蘭氏陽性細菌的混合感染。,陰道黴菌感染，包括與革蘭氏陽性細菌的混合感染。,antifungal,active,2027/09/04,一成藥品股份有限公司,大豐製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0118,衛部藥輸字第026784號,2016,安度孕陰道錠100毫克,Endometrin 100mg vaginal tablet,陰道錠,vaginal_tablet,從取卵當天開始，自陰道投予，每次100mg，每日使用2 或3 次，持續使用10週(或12 週懷孕週期)。35 歲以上婦女之臨床療效尚無法確立，因此於此年齡層尚未有合適的建議劑量。,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=從取卵當天開始，自陰道投予，每次100mg，每日使用2 或3 次，持續使用10週(或12 週懷孕週期)。35 歲以上婦女之臨床療效尚無法確立，因此於此年齡層尚未有合適的建議劑量。; product names=安度孕陰道錠100毫克 / Endometrin 100mg vaginal tablet. Inclusion determined from dosage form and route/name signals, not indication alone.",作為對不孕女性進行輔助生殖技術治療的一部分，用於黃體功能的補充。,作為對不孕女性進行輔助生殖技術治療的一部分，用於黃體功能的補充。,hormone,active,2026/05/23,輝凌藥品股份有限公司,SEVER PHARMA SOLUTIONS AB,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0119,衛署藥製字第012407號,1977,千痔康栓劑,ANTI-GI SUPPOSITORY,栓劑,rectal_suppository,,rectal,rectal,local,"TFDA dosage form=栓劑; approved use=; product names=千痔康栓劑 / ANTI-GI SUPPOSITORY. Inclusion determined from dosage form and route/name signals, not indication alone.",內痔、外痔、痔出血、肛門周圍炎、肛門裂傷,內痔、外痔、痔出血、肛門周圍炎、肛門裂傷,hemorrhoid; local_anesthetic,active,2029/05/03,回春堂製藥廠股份有限公司,回春堂製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0120,衛署藥製字第012443號,1977,"""派頓”炎撒清得栓劑","INTHACID SUPPOSITORIES ""PATRON""",栓劑,rectal_suppository,,rectal,rectal,systemic,"TFDA dosage form=栓劑; approved use=; product names=""派頓”炎撒清得栓劑 / INTHACID SUPPOSITORIES ""PATRON"". Inclusion determined from dosage form and route/name signals, not indication alone.",慢性風濕性關節炎、變形性脊椎症、痛風等之消炎、解熱、鎮痛、腰痛、神經痛、肩胛痛、手術後之鎮痛,慢性風濕性關節炎、變形性脊椎症、痛風等之消炎、解熱、鎮痛、腰痛、神經痛、肩胛痛、手術後之鎮痛,anti_inflammatory_systemic,active,2028/05/25,臺灣派頓化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0121,衛署藥製字第023169號,1981,克黴樂陰道錠100毫克,CLOMAZOLE VAGINAL TABLETS 100MG,陰道錠,vaginal_tablet,,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=; product names=克黴樂陰道錠100毫克 / CLOMAZOLE VAGINAL TABLETS 100MG. Inclusion determined from dosage form and route/name signals, not indication alone.",治療陰道念珠菌和滴蟲所引起之陰道感染,治療陰道念珠菌和滴蟲所引起之陰道感染,antifungal,active,2029/04/16,榮民製藥股份有限公司,榮民製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0122,衛署藥製字第026234號,1982,"""瑞士""康得淨膣錠100毫克（克催瑪汝）","KANEZIN VAGINAL TABLETS 100MG ""SWISS"" (CLOTRIMAZOLE)",陰道錠,vaginal_tablet,,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=; product names=""瑞士""康得淨膣錠100毫克（克催瑪汝） / KANEZIN VAGINAL TABLETS 100MG ""SWISS"" (CLOTRIMAZOLE). Inclusion determined from dosage form and route/name signals, not indication alone.",黴菌及念珠菌感染之婦女陰道感染症,黴菌及念珠菌感染之婦女陰道感染症,antifungal,active,2028/09/17,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0123,衛署藥製字第031130號,1988,樂下栓劑,LAXATIN SUPPOSITORY,栓劑,rectal_suppository,成人1次使用1個(每日可使用1個)；12歲以上，適用成人劑量，栓劑不得剝半使用。,rectal,rectal,local,"TFDA dosage form=栓劑; approved use=成人1次使用1個(每日可使用1個)；12歲以上，適用成人劑量，栓劑不得剝半使用。; product names=樂下栓劑 / LAXATIN SUPPOSITORY. Inclusion determined from dosage form and route/name signals, not indication alone.",軟便。,軟便。,laxative,active,2029/11/25,回春堂製藥廠股份有限公司,回春堂製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0124,衛署藥製字第031131號,1988,小兒樂下栓劑,CHILDREN LAXATIN SUPPOSITORY,栓劑,rectal_suppository,6歲以上未滿12歲，1次使用1個(5mg)，每日一次。栓劑不得剝半使用。,rectal,rectal,local,"TFDA dosage form=栓劑; approved use=6歲以上未滿12歲，1次使用1個(5mg)，每日一次。栓劑不得剝半使用。; product names=小兒樂下栓劑 / CHILDREN LAXATIN SUPPOSITORY. Inclusion determined from dosage form and route/name signals, not indication alone.",緩解便秘。,緩解便秘。,laxative,active,2029/09/22,回春堂製藥廠股份有限公司,回春堂製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0125,衛署藥製字第032378號,1990,芬司得陰道栓劑,FEMSTAT VAGINAL SUPPOSITORY,栓劑,vaginal_suppository,,intravaginal,vaginal,unclear,"TFDA dosage form=栓劑; approved use=; product names=芬司得陰道栓劑 / FEMSTAT VAGINAL SUPPOSITORY. Inclusion determined from dosage form and route/name signals, not indication alone.",由黴菌引起之陰道感染症,由黴菌引起之陰道感染症,other_vaginal,active,2028/03/19,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0126,衛署藥製字第036350號,1993,"""明德""秘瀉樂栓劑１０毫克（秘可舒）","BISADYL SUPPOSITORIES 10MG ""MEIDER"" (BISACODYL)",栓劑,rectal_suppository,"便秘
成人及10歲以上的兒童：1-2錠(5-10mg)。
4-10歲兒童：1錠(5mg)。
4歲以下兒童：建議使用1/2栓劑（5mg)。
建議在晚上服用腸溶糖衣錠，翌晨即可排便，且必須整錠伴與適量的液體吞服。但腸溶糖衣錠請勿與會降低上腸胃道酸度的製品(例如牛奶、制酸劑或某些正子幫浦抑制劑)同時服用，以免腸溶衣過早被溶解。
用於診斷過程及手術前的準備
用於診斷過程及手術前、後清除腸容物時，需在醫護監督下使用BISADYL。用於腹部放射照影檢查或手術前腸容物清除時，為了使腸容物徹底排空，錠劑必須與栓劑配合使用。
成人：建議劑量為在檢查前夜睡前服用2-4顆腸溶糖衣錠，檢查當天早上再使用一個栓劑。
4歲及4歲以上兒童：建議在晚上服用一顆腸溶糖衣錠，翌晨再使用半個栓劑。",rectal,rectal,local,"TFDA dosage form=栓劑; approved use=便秘
成人及10歲以上的兒童：1-2錠(5-10mg)。
4-10歲兒童：1錠(5mg)。
4歲以下兒童：建議使用1/2栓劑（5mg)。
建議在晚上服用腸溶糖衣錠，翌晨即可排便，且必須整錠伴與適量的液體吞服。但腸溶糖衣錠請勿與會降低上腸胃道酸度的製品(例如牛奶、制酸劑或某些正子幫浦抑制劑)同時服用，以免腸溶衣過早被溶解。
用於診斷過程及手術前的準備
用於診斷過程及手術前、後清除腸容物時，需在醫護監督下使用BISADYL。用於腹部放射照影檢查或手術前腸容物清除時，為了使腸容物徹底排空，錠劑必須與栓劑配合使用。
成人：建議劑量為在檢查前夜睡前服用2-4顆腸溶糖衣錠，檢查當天早上再使用一個栓劑。
4歲及4歲以上兒童：建議在晚上服用一顆腸溶糖衣錠，翌晨再使用半個栓劑。; product names=""明德""秘瀉樂栓劑１０毫克（秘可舒） / BISADYL SUPPOSITORIES 10MG ""MEIDER"" (BISACODYL). Inclusion determined from dosage form and route/name signals, not indication alone.",暫時緩解便秘、診斷及手術前清腸。,暫時緩解便秘、診斷及手術前清腸。,laxative,active,2028/05/06,明德製藥股份有限公司,明德製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0127,衛署藥製字第038013號,1994,"""培力""美汝栓劑１５０毫克（亦可那挫）","ECOVALE SUPPOSITORIES 150 MG ""P.L."" (ECONAZOLE)",栓劑,rectal_suppository,,rectal,rectal,unclear,"TFDA dosage form=栓劑; approved use=; product names=""培力""美汝栓劑１５０毫克（亦可那挫） / ECOVALE SUPPOSITORIES 150 MG ""P.L."" (ECONAZOLE). Inclusion determined from dosage form and route/name signals, not indication alone.",念珠菌性女陰陰道炎及併有革蘭氏陽性細菌感染之婦女陰道炎。,念珠菌性女陰陰道炎及併有革蘭氏陽性細菌感染之婦女陰道炎。,other_rectal,active,2029/08/26,培力藥品工業股份有限公司,培力藥品工業股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0128,衛署藥製字第038084號,1994,"""生達""舒暢栓劑10毫克(秘可舒)","LICODYL SUPPOSITORY 10MG ""STANDARD"" (BISACODYL)",栓劑,rectal_suppository,成人一次使用1個，每日可使用1個。12歲以上適用成人劑量。栓劑不得剝半使用。,rectal,rectal,local,"TFDA dosage form=栓劑; approved use=成人一次使用1個，每日可使用1個。12歲以上適用成人劑量。栓劑不得剝半使用。; product names=""生達""舒暢栓劑10毫克(秘可舒) / LICODYL SUPPOSITORY 10MG ""STANDARD"" (BISACODYL). Inclusion determined from dosage form and route/name signals, not indication alone.",緩解便秘。,緩解便秘。,laxative,active,2029/09/10,生達化學製藥股份有限公司二廠,培力藥品工業股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0129,衛署藥製字第039953號,1996,“國嘉”冬培力栓劑１０毫克（多普利杜）,"DOMPERID SUPPOSITORY 10MG (DOMPERIDONE) ""KOJAR""",栓劑,rectal_suppository,,rectal,rectal,unclear,"TFDA dosage form=栓劑; approved use=; product names=“國嘉”冬培力栓劑１０毫克（多普利杜） / DOMPERID SUPPOSITORY 10MG (DOMPERIDONE) ""KOJAR"". Inclusion determined from dosage form and route/name signals, not indication alone.",無法口服情況下，用於噁心、嘔吐的症狀治療，糖尿病引起的胃腸蠕動異常。,無法口服情況下，用於噁心、嘔吐的症狀治療，糖尿病引起的胃腸蠕動異常。,other_rectal,active,2031/05/03,國嘉製藥工業股份有限公司幼獅三廠,國嘉製藥工業股份有限公司幼獅三廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0130,衛署藥製字第042954號,1999,〝華興〞吐平栓劑３０毫克（多普利杜）,"DOMPE SUPPOSITORIES 30MG (DOMPERIDONE) ""H.S.""",栓劑,rectal_suppository,"1.「成人」及「12歲以上體重大於35kg之青少年」：1次10-30mg，每日最多2次。
2.「12歲以下兒童」及「12歲以上體重小於35kg之青少年」：1次10mg/kg，每日最多3次。",rectal,rectal,unclear,"TFDA dosage form=栓劑; approved use=1.「成人」及「12歲以上體重大於35kg之青少年」：1次10-30mg，每日最多2次。
2.「12歲以下兒童」及「12歲以上體重小於35kg之青少年」：1次10mg/kg，每日最多3次。; product names=〝華興〞吐平栓劑３０毫克（多普利杜） / DOMPE SUPPOSITORIES 30MG (DOMPERIDONE) ""H.S."". Inclusion determined from dosage form and route/name signals, not indication alone.",無法口服的情況下，用於噁心、嘔吐的症狀治療，糖尿病引起的胃腸蠕動異常。,無法口服的情況下，用於噁心、嘔吐的症狀治療，糖尿病引起的胃腸蠕動異常。,other_rectal,active,2029/05/12,華興化學製藥廠股份有限公司,大豐製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0131,衛署藥製字第043161號,1999,益痔康栓劑,ALCOS-ANAL SUPPOSITORIES,栓劑,rectal_suppository,,rectal,rectal,local,"TFDA dosage form=栓劑; approved use=; product names=益痔康栓劑 / ALCOS-ANAL SUPPOSITORIES. Inclusion determined from dosage form and route/name signals, not indication alone.",痔瘡。,痔瘡。,hemorrhoid,active,2029/08/16,育新企業股份有限公司,明德製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0132,衛署藥製字第044451號,2001,達來陰道錠,ZALAIN VAGINAL TABLET,陰道錠,vaginal_tablet,,intravaginal,vaginal,unclear,"TFDA dosage form=陰道錠; approved use=; product names=達來陰道錠 / ZALAIN VAGINAL TABLET. Inclusion determined from dosage form and route/name signals, not indication alone.",治療黴菌（多數為白色念珠菌）引起之陰道感染症。,治療黴菌（多數為白色念珠菌）引起之陰道感染症。,other_vaginal,active,2031/05/10,科進製藥科技股份有限公司,科進製藥科技股份有限公司新竹廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0133,衛署藥輸字第021083號,2020,安腸克栓劑,ASACOL SUPPOSITORIES,栓劑,rectal_suppository,,rectal,rectal,unclear,"TFDA dosage form=栓劑; approved use=; product names=安腸克栓劑 / ASACOL SUPPOSITORIES. Inclusion determined from dosage form and route/name signals, not indication alone.",潰瘍性結腸炎、輕度到中度直腸炎及直腸乙狀結腸炎。,潰瘍性結腸炎、輕度到中度直腸炎及直腸乙狀結腸炎。,other_rectal,active,2030/11/18,科懋生物科技股份有限公司,TILLOTTS PHARMA AG,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0134,衛署藥輸字第016450號,2025,痔克妥栓劑,FAKTU SUPPOSITORIES,栓劑,rectal_suppository,,rectal,rectal,local,"TFDA dosage form=栓劑; approved use=; product names=痔克妥栓劑 / FAKTU SUPPOSITORIES. Inclusion determined from dosage form and route/name signals, not indication alone.",痔瘡及肛門直腸裂隙和破裂所引起之疼痛、出血、搔癢及發炎,痔瘡及肛門直腸裂隙和破裂所引起之疼痛、出血、搔癢及發炎,hemorrhoid; local_anesthetic,active,2029/07/16,瑞慶藥業有限公司,瑪里士實業有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0135,衛署藥輸字第017335號,1989,卡黴速停陰道錠５００毫克,CANESTEN 1 VAGINAL TABLETS,陰道錠,vaginal_tablet,,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=; product names=卡黴速停陰道錠５００毫克 / CANESTEN 1 VAGINAL TABLETS. Inclusion determined from dosage form and route/name signals, not indication alone.",使用於曾由醫師診斷為黴菌(多數為念珠菌)感染所引起陰道炎之復發治療,使用於曾由醫師診斷為黴菌(多數為念珠菌)感染所引起陰道炎之復發治療,antifungal,active,2028/12/20,台灣拜耳股份有限公司,HAUPT PHARMA WULFING GMBH,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0136,內衛藥製字第000847號,1969,服樂淨栓劑,FROTIN SUPPOSITORIES,栓劑,rectal_suppository,,rectal,rectal,unclear,"TFDA dosage form=栓劑; approved use=; product names=服樂淨栓劑 / FROTIN SUPPOSITORIES. Inclusion determined from dosage form and route/name signals, not indication alone.",陰道滴蟲感染所引起之陰道炎,陰道滴蟲感染所引起之陰道炎,other_rectal,active,2029/06/30,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0137,內衛藥製字第001073號,1969,小兒用喘靜栓劑,CHILDREN'S SENTIN SUPPOSITORIES,栓劑,rectal_suppository,,rectal,rectal,unclear,"TFDA dosage form=栓劑; approved use=; product names=小兒用喘靜栓劑 / CHILDREN'S SENTIN SUPPOSITORIES. Inclusion determined from dosage form and route/name signals, not indication alone.",氣喘及支氣管痙攣,氣喘及支氣管痙攣,other_rectal,active,2029/08/31,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0138,衛署藥製字第040651號,1996,怡膚陰道錠１００毫克（艾索那挫）,"YI-FU VAGINAL TABLETS 100MG (ISOCONAZOLE) ""S.C.""",陰道錠,vaginal_tablet,,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=; product names=怡膚陰道錠１００毫克（艾索那挫） / YI-FU VAGINAL TABLETS 100MG (ISOCONAZOLE) ""S.C."". Inclusion determined from dosage form and route/name signals, not indication alone.",陰道黴菌感染包括與革蘭氏陽性細菌的混合感染。,陰道黴菌感染包括與革蘭氏陽性細菌的混合感染。,antifungal,active,2026/11/30,十全實業股份有限公司,十全實業股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0139,衛署藥製字第048441號,2006,"""強生"" 柔芬 陰道錠100毫克","JOPHUN VAGINAL TABLETS 100MG ""JOHNSON""",陰道錠,vaginal_tablet,詳如仿單,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=詳如仿單; product names=""強生"" 柔芬 陰道錠100毫克 / JOPHUN VAGINAL TABLETS 100MG ""JOHNSON"". Inclusion determined from dosage form and route/name signals, not indication alone.",由念珠球菌及其他黴菌所引起陰道炎及外陰道炎。,由念珠球菌及其他黴菌所引起陰道炎及外陰道炎。,antifungal,active,2026/12/06,強生化學製藥廠股份有限公司,強生化學製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0140,衛署藥製字第014596號,1978,"""永信""寧司泰定陰道錠","NYSTATIN VAGINAL TABLETS ""YUNG SHIN""",陰道錠,vaginal_tablet,,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=; product names=""永信""寧司泰定陰道錠 / NYSTATIN VAGINAL TABLETS ""YUNG SHIN"". Inclusion determined from dosage form and route/name signals, not indication alone.",念珠菌所引起之陰道感染症,念珠菌所引起之陰道感染症,antifungal,active,2030/04/03,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0141,衛署藥製字第037878號,1994,"""杏輝""抑疼炎栓劑12.5毫克（待克菲那）","VALTAFEN SUPPOSITORY 12.5MG""SINPHAR"" (DICLOFENAC)",栓劑,rectal_suppository,"成人: 建議起始劑量為每日100-150mg。症狀較輕或長期治療時, 每日投予75-100mg即足夠。每日總劑量應分2-3次使用。為避免夜間疼痛及早晨僵硬症狀, 日間以錠劑治療外, 可於睡前補充一粒栓劑 (至每日最大劑量150mg)。
兒童: 一歲以上的孩童視病情的嚴重程度給予每天0.5-2mg/Kg體重, 分2-3次使用。幼年型風濕性關節炎的治療可提高至3mg/Kg體重分次使用。
栓劑50mg及75mg不建議使用於孩童。",rectal,rectal,systemic,"TFDA dosage form=栓劑; approved use=成人: 建議起始劑量為每日100-150mg。症狀較輕或長期治療時, 每日投予75-100mg即足夠。每日總劑量應分2-3次使用。為避免夜間疼痛及早晨僵硬症狀, 日間以錠劑治療外, 可於睡前補充一粒栓劑 (至每日最大劑量150mg)。
兒童: 一歲以上的孩童視病情的嚴重程度給予每天0.5-2mg/Kg體重, 分2-3次使用。幼年型風濕性關節炎的治療可提高至3mg/Kg體重分次使用。
栓劑50mg及75mg不建議使用於孩童。; product names=""杏輝""抑疼炎栓劑12.5毫克（待克菲那） / VALTAFEN SUPPOSITORY 12.5MG""SINPHAR"" (DICLOFENAC). Inclusion determined from dosage form and route/name signals, not indication alone.",緩解發炎及因發炎反應引起之疼痛。,緩解發炎及因發炎反應引起之疼痛。,anti_inflammatory_systemic,active,2024/08/03,杏輝藥品工業股份有限公司,杏輝藥品工業股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0142,衛署藥製字第001128號,1972,阿斯匹林栓劑,"ASPIRIN SUPPOSITORIES ""C.M.""",栓劑,rectal_suppository,發燒或需要時使用，若症狀持續，則每4~6小時可重複使用，每24小時內不可超過3次。成人每次1顆，12歲以上適用成人劑量。本藥不得剝半使用。,rectal,rectal,unclear,"TFDA dosage form=栓劑; approved use=發燒或需要時使用，若症狀持續，則每4~6小時可重複使用，每24小時內不可超過3次。成人每次1顆，12歲以上適用成人劑量。本藥不得剝半使用。; product names=阿斯匹林栓劑 / ASPIRIN SUPPOSITORIES ""C.M."". Inclusion determined from dosage form and route/name signals, not indication alone.",退燒、止痛(緩解頭痛、牙痛、咽喉痛、關節痛、神經痛、肌肉酸痛、月經痛)。,退燒、止痛(緩解頭痛、牙痛、咽喉痛、關節痛、神經痛、肌肉酸痛、月經痛)。,other_rectal,active,2029/05/25,中美兄弟製藥股份有限公司,大豐製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0143,衛署藥製字第001386號,1972,"""永信""克炎栓劑","INDOMEN SUPPOSITORIES ""YUNG SHIN""",栓劑,rectal_suppository,,rectal,rectal,systemic,"TFDA dosage form=栓劑; approved use=; product names=""永信""克炎栓劑 / INDOMEN SUPPOSITORIES ""YUNG SHIN"". Inclusion determined from dosage form and route/name signals, not indication alone.",關節炎、僂麻質斯、變形性關節症之消炎、鎮痛、解熱,關節炎、僂麻質斯、變形性關節症之消炎、鎮痛、解熱,anti_inflammatory_systemic,active,2028/05/25,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0144,衛署藥製字第020295號,1980,"""永信""無黴陰道錠（邁可那挫）","ANTIFUNGAL VAGINAL TABLETS (MICONAZOLE) ""YUNG SHIN""",陰道錠,vaginal_tablet,,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=; product names=""永信""無黴陰道錠（邁可那挫） / ANTIFUNGAL VAGINAL TABLETS (MICONAZOLE) ""YUNG SHIN"". Inclusion determined from dosage form and route/name signals, not indication alone.",念珠菌性陰道炎、感染性白帶及其他具有感受性病原體所引起之感染性,念珠菌性陰道炎、感染性白帶及其他具有感受性病原體所引起之感染性,antifungal,active,2030/01/24,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0145,衛部藥製字第059868號,2018,薇詩婷陰道錠,Esvatin Vaginal Tablets,陰道錠,vaginal_tablet,請詳見仿單,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=請詳見仿單; product names=薇詩婷陰道錠 / Esvatin Vaginal Tablets. Inclusion determined from dosage form and route/name signals, not indication alone.",萎縮性陰道炎、子宮頸管炎及子宮膣部糜爛,萎縮性陰道炎、子宮頸管炎及子宮膣部糜爛,hormone,active,2028/02/22,健喬信元醫藥生技股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0146,衛部藥製字第059899號,2018,黴可治陰道錠500毫克,Mikizol Vaginal Tablets 500mg,陰道錠,vaginal_tablet,於晚上睡前使用，一錠即為一個完整療程。使用前先用肥皂及清水徹底清洗雙手，並將藥錠自包裝中取出：使用時採仰躺姿勢，雙腳微屈，用食指及中指將陰道錠輕推入陰道口，放妥後，將藥錠用手指推送入陰道深處3-5公分後，不要站起或走動，避免滑出。,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=於晚上睡前使用，一錠即為一個完整療程。使用前先用肥皂及清水徹底清洗雙手，並將藥錠自包裝中取出：使用時採仰躺姿勢，雙腳微屈，用食指及中指將陰道錠輕推入陰道口，放妥後，將藥錠用手指推送入陰道深處3-5公分後，不要站起或走動，避免滑出。; product names=黴可治陰道錠500毫克 / Mikizol Vaginal Tablets 500mg. Inclusion determined from dosage form and route/name signals, not indication alone.",由黴菌(多數念珠球菌毛滴蟲屬)所引起之白帶、陰道炎。,由黴菌(多數念珠球菌毛滴蟲屬)所引起之白帶、陰道炎。,antifungal,active,2028/05/02,強生化學製藥廠股份有限公司,強生化學製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0147,衛署藥製字第025217號,1982,"""十全""抗黴陰道錠100毫克（邁可那挫）","ANTIFUNGAL VAGINAL TABLETS 100MG ""S.C."" (MICONAZOLE)",陰道錠,vaginal_tablet,,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=; product names=""十全""抗黴陰道錠100毫克（邁可那挫） / ANTIFUNGAL VAGINAL TABLETS 100MG ""S.C."" (MICONAZOLE). Inclusion determined from dosage form and route/name signals, not indication alone.",念球菌性陰道炎及真菌所引起之陰道感染症,念球菌性陰道炎及真菌所引起之陰道感染症,antifungal,active,2029/04/14,十全實業股份有限公司,十全實業股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
supp_0148,衛署藥製字第057859號,2013,黴可清陰道錠200毫克(克催瑪汝),MEKECIN Vaginal Tablets 200mg (Clotrimazole),陰道錠,vaginal_tablet,請詳閱說明書,intravaginal,vaginal,local,"TFDA dosage form=陰道錠; approved use=請詳閱說明書; product names=黴可清陰道錠200毫克(克催瑪汝) / MEKECIN Vaginal Tablets 200mg (Clotrimazole). Inclusion determined from dosage form and route/name signals, not indication alone.",治療念珠菌屬、陰道滴蟲屬、串狀釀母菌屬及細菌混合感染引起的陰道炎、白帶。,治療念珠菌屬、陰道滴蟲屬、串狀釀母菌屬及細菌混合感染引起的陰道炎、白帶。,antifungal,active,2028/03/15,井田國際醫藥廠股份有限公司,井田國際醫藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
